시도명,시군구명,의료기관종별,의료기관명,개설구분,개설일자,입원실,병상,연락처,응급의료센터지정,소재지도로명주소,소재지지번주소,경도,위도,데이터기준일자
강원도,강릉시,의원,행복한소아청소년과의원,민간,12/02/2005,0,0,033-652-4650,N,강원도 강릉시 성덕포남로182번길 46 (포남동),강원도 강릉시 포남동 1187번지 6호,128.913317,37.76999,03/28/2018
강원도,강릉시,의원,이도현성형외과의원,민간,04/22/1987,0,0,033-653-1213,N,강원도 강릉시 하평1길 14 (포남동),강원도 강릉시 포남동 1290번지 1호,128.911561,37.771193,03/28/2018
강원도,강릉시,의원,맑은샘가정의학과의원,민간,11/04/2013,0,0,033-653-7178,N,강원도 강릉시 연당길 78 (초당동),강원도 강릉시 초당동 155-3,128.915211,37.784572,03/28/2018
강원도,강릉시,의원,다나의원,민간,09/09/2005,0,0,033-653-7572,N,강원도 강릉시 월대산로 56-7 (입암동),강원도 강릉시 입암동 102번지 1호,128.916944,37.759429,03/28/2018
강원도,강릉시,의원,한솔내과의원,민간,08/01/2000,0,0,033-653-7588,N,강원도 강릉시 하평길 46 (포남동),강원도 강릉시 포남1동 1187번지 용인빌딩2층,128.913602,37.770051,03/28/2018
강원도,강릉시,의원,행복한내과의원,민간,08/26/2011,0,0,033-653-8767,N,강원도 강릉시 성덕포남로 66  나동 3층 (입암동),강원도 강릉시 입암동 98번지 나동 3층,128.9184701,37.76070134,03/28/2018
강원도,강릉시,의원,화인비뇨기과의원,민간,04/25/2007,0,0,033-655-0030,N,강원도 강릉시 경강로 2109  2층 (임당동  문선빌딩),강원도 강릉시 임당동 112번지 1호 문선빌딩2층,128.897273,37.7554,03/28/2018
강원도,강릉시,의원,김재권내과의원,민간,12/28/2006,0,0,033-655-0700,N,강원도 강릉시 경강로 2109  3층 (임당동  문선빌딩),강원도 강릉시 임당동 112번지 1호 문선빌딩3층,128.897273,37.7554,03/28/2018
강원도,강릉시,의원,서울의원,민간,12/28/2009,0,0,033-655-1956,N,강원도 강릉시 주문진읍 주문로 127,강원도 강릉시 주문진읍 주문리 363-5,128.828753,37.894684,03/28/2018
강원도,강릉시,의원,강릉속편한내과의원,민간,11/28/2006,0,0,033-655-7171,N,강원도 강릉시 경강로 2089  2층 (임당동),강원도 강릉시 임당동 83번지 1호,128.895491,37.75444,03/28/2018
강원도,강릉시,의원,금강의원,민간,03/02/2011,0,0,033-655-7582,N,강원도 강릉시 율곡로 2789  2층 (성남동),강원도 강릉시 성남동 51번지 1호,128.901085,37.754397,03/28/2018
강원도,강릉시,의원,연세신영내과의원,민간,04/20/2011,0,0,033-655-7878,N,강원도 강릉시 경강로 2102  2층 (임당동  신영빌딩),강원도 강릉시 임당동 119번지 2호 신영빌딩2층,128.89677,37.755097,03/28/2018
강원도,강릉시,의원,이화의원,민간,10/20/2014,0,0,033-655-8575,N,강원도 강릉시 율곡로 2791 (성남동),강원도 강릉시 성남동 45-9,128.900956,37.754038,03/28/2018
강원도,강릉시,의원,원플러스의원,민간,04/15/2009,0,0,033-661-0580,N,강원도 강릉시 주문진읍 항구로 49,강원도 강릉시 주문진읍 주문리 335-18,128.827011,37.893417,03/28/2018
강원도,강릉시,의원,김홍근의원,민간,03/05/1990,0,0,033-661-2177,N,강원도 강릉시 주문진읍 주문로 68,강원도 강릉시 주문진읍 교항리 181번지 30호,128.826062,37.889891,03/28/2018
강원도,강릉시,의원,한림정형외과의원,민간,01/04/2000,0,0,033-661-6119,N,강원도 강릉시 주문진읍 주문로 64,강원도 강릉시 주문진읍 교항리 181-20,128.825979,37.889586,03/28/2018
강원도,강릉시,의원,다올의원,민간,06/16/2009,0,0,033-662-1214,N,강원도 강릉시 주문진읍 주문로 123  2층,강원도 강릉시 주문진읍 교항리 361번지 5호 (2층),128.828351,37.894353,03/28/2018
강원도,강릉시,의원,성광용내과의원,민간,11/08/2001,0,0,033-662-1475,N,강원도 강릉시 주문진읍 주문로 103,강원도 강릉시 주문진읍 주문리 333번지 23호,128.826893,37.893057,03/28/2018
강원도,강릉시,의원,연세신경외과의원,민간,09/04/2013,0,0,033-662-2931,N,강원도 강릉시 주문진읍 주문로 77,강원도 강릉시 초당동 371번지 12호,128.82581,37.890758,03/28/2018
강원도,강릉시,의원,대동의원,민간,02/25/1981,0,0,033-662-3881,N,강원도 강릉시 주문진읍 주문로 81,강원도 강릉시 주문진읍 주문리 324번지 1호,128.82587,37.891082,03/28/2018
강원도,강릉시,의원,에스엠 가정의학과의원,민간,05/03/1993,0,0,033-662-8380,N,강원도 강릉시 주문진읍 주문로 97,강원도 강릉시 주문진읍 주문리 333번지 2호,128.826593,37.892699,03/28/2018
강원도,강릉시,의원,이소아청소년과의원,민간,02/27/1998,0,0,033-662-8636,N,강원도 강릉시 주문진읍 주문로 89,강원도 강릉시 주문진읍 주문리 328번지 3호,128.826004,37.891829,03/28/2018
강원도,강릉시,의원,차명호신경외과의원,민간,07/11/1995,0,0,033-643-0382,N,강원도 강릉시 옥가로 20 (옥천동),강원도 강릉시 옥천동 158번지,128.89946,37.757987,03/28/2018
강원도,강릉시,의원,서울안과의원,민간,05/20/1999,0,0,033-645-4005,N,강원도 강릉시 경강로 2108  3층 (임당동),강원도 강릉시 임당동 83번지 1호,128.897159,37.755364,03/28/2018
강원도,강릉시,의원,이종원내과의원,민간,06/07/1995,0,0,033-647-7976,N,강원도 강릉시 성덕포남로 189 (포남동),강원도 강릉시 포남동 1165번지 10호,128.908075,37.768282,03/28/2018
강원도,강릉시,의원,강릉바른정형외과의원,민간,12/04/2017,0,0,033-645-7588,N,강원도 강릉시 경강로 2075  3층 (임당동),강원도 강릉시 임당동 141번지 1호,128.894185,37.755055,03/28/2018
강원도,강릉시,의원,연세마디의원,민간,11/20/2017,0,0,033-655-7582,N,강원도 강릉시 경강로 2109  6층 (임당동),강원도 강릉시 임당동 112번지 1호,128.897158,37.756258,03/28/2018
강원도,강릉시,의원,더나은정형외과의원,민간,10/23/2017,0,0,033-642-8775,N,강원도 강릉시 금성로 20  2층 (금학동  금학상가아파트),강원도 강릉시 금학동 7-5,128.898171,37.75498,03/28/2018
강원도,강릉시,의원,퍼즐닥터의원,민간,09/13/2017,0,0,033-655-1810,N,강원도 강릉시 교동광장로 115  2층 (교동),강원도 강릉시 교동 1881-4,128.877495,37.765106,03/28/2018
강원도,강릉시,의원,혜현가정의학과의원,민간,03/28/2017,0,0,033-661-2325,N,강원도 강릉시 주문진읍 주문로 113,강원도 강릉시 주문진읍 주문리 356번지 1호,128.827368,37.89437,03/28/2018
강원도,강릉시,한의원,대동한의원,민간,09/14/2010,0,0,033-648-5154,N,강원도 강릉시 난설헌로 182 (초당동),강원도 강릉시 초당동 205번지,128.910237,37.78998,03/28/2018
강원도,강릉시,한의원,염한의원,민간,05/08/1974,0,0,033-648-5256,N,강원도 강릉시 강릉대로 242 (교동),강원도 강릉시 교2동 146번지 4호,128.896608,37.759522,03/28/2018
강원도,강릉시,한의원,보생한의원,민간,05/29/1987,0,0,033-648-7644,N,강원도 강릉시 강릉대로 158 (교동),강원도 강릉시 교1동 999번지 3호,128.887849,37.756904,03/28/2018
강원도,강릉시,한의원,임한의원,민간,09/09/2004,0,0,033-652-6050,N,강원도 강릉시 성덕포남로 174 (포남동),강원도 강릉시 포남1동 1169번지 8호,128.909677,37.767495,03/28/2018
강원도,강릉시,한의원,홍익한의원,민간,12/23/2002,0,0,033-652-7510,N,강원도 강릉시 하평3길 11 (포남동),강원도 강릉시 포남2동 1312번지 4호,128.916874,37.770278,03/28/2018
강원도,강릉시,한의원,성덕한의원,민간,09/27/2007,0,0,033-653-8828,N,강원도 강릉시 성덕포남로 66 (입암동),강원도 강릉시 입암동 98번지,128.918435,37.760679,03/28/2018
강원도,강릉시,한의원,은행나무한의원,민간,10/04/2007,0,0,033-655-0231,N,강원도 강릉시 금성로22번길 4  2층 201호 (금학동),강원도 강릉시 금학동 7번지 3호 효동빌딩2층,128.898047,37.754628,03/28/2018
강원도,강릉시,한의원,광제한의원,민간,03/27/1995,0,0,033-661-4649,N,강원도 강릉시 주문진읍 매맥이윗길 2,강원도 강릉시 주문진읍 교항리 74번지 3호,128.826047,37.880467,03/28/2018
강원도,강릉시,한의원,열린문한의원,민간,07/24/2014,0,0,033-661-7582,N,강원도 강릉시 주문진읍 시장길 38  2층 203  204호 (주문진중앙시장),강원도 강릉시 주문진읍 주문리 312번지 91호 주문진중앙시장 2층,128.827395,37.891207,03/28/2018
강원도,강릉시,한의원,신통한의원,민간,03/03/2006,0,0,033-661-8075,N,강원도 강릉시 솔올로 17  301호 (교동),강원도 강릉시 교동 1888번지 2호,128.877218,37.762885,03/28/2018
강원도,강릉시,한의원,경희동의보감한의원,민간,03/29/2011,0,0,033-661-9899,N,강원도 강릉시 주문진읍 주문로 67-1  2층,강원도 강릉시 주문진읍 190번지 10호,128.825787,37.889713,03/28/2018
강원도,강릉시,한의원,진생한의원,민간,06/08/1968,0,0,033-662-2735,N,강원도 강릉시 주문진읍 주문로 49,강원도 강릉시 주문진읍 교항리 193번지 5호,128.825498,37.888256,03/28/2018
강원도,강릉시,한의원,동양한의원,민간,12/18/1996,0,0,033-662-4948,N,강원도 강릉시 주문진읍 주문로 113-2,강원도 강릉시 주문진읍 주문리 357번지 2호,128.827596,37.893899,03/28/2018
강원도,강릉시,한의원,미소한의원,민간,11/21/2017,0,0,033-643-8882,N,강원도 강릉시 남부로 147  2층 (노암동),강원도 강릉시 노암동 664번지 2호,128.896386,37.742862,03/28/2018
강원도,강릉시,한의원,홍제부부한의원,민간,05/26/2017,0,0,033-643-1075,N,강원도 강릉시 토성로61번길 7  1층 (홍제동),강원도 강릉시 홍제동 120번지,128.883909,37.752277,03/28/2018
강원도,고성군,보건소,강원도 고성군보건소,공립(시군구립),01/01/1961,0,0,033-681-4000,N,강원도 고성군 간성읍 수성로 30,강원도 고성군 간성읍 신안리 178,128.4719878,38.37705462,04/09/2018
강원도,고성군,건강생활지원센터 ,고성군 건강생활지원센터,공립(시군구립),12/11/2017,0,0,033-680-3545,N,강원도 고성군 거진읍 벌평로 24,강원도 고성군 거진읍 벌평로 24,128.449411,38.453146,04/09/2018
강원도,고성군,보건지소,죽왕면보건지소,공립(시군구립),06/01/1981,0,0,033-632-0068,N,강원도 고성군 죽왕면 심층수길 9 (죽왕면보건지소),강원도 고성군 죽왕면 심층수길 9 (죽왕면보건지소),128.5258685,38.32544448,04/09/2018
강원도,고성군,보건지소,토성면보건지소,공립(시군구립),02/21/1987,0,0,033-633-7217,N,강원도 고성군 토성면 토성로 174 (토성면보건지소),강원도 고성군 토성면 토성로 174 (토성면보건지소),128.5566697,38.25969155,04/09/2018
강원도,고성군,보건지소,현내면보건지소,공립(시군구립),07/13/1986,0,0,033-682-0207,N,강원도 고성군 현내면 대진6길 20 (현내면보건지소),강원도 고성군 현내면 대진6길 20 (현내면보건지소),128.4236696,38.49932455,04/09/2018
강원도,고성군,보건진료소,도원보건진료소,공립(시군구립),12/07/1987,0,0,033-632-3939,N,강원도 고성군 토성면 사그메기길 5 (도원보건진료소),강원도 고성군 토성면 사그메기길 5 (도원보건진료소),128.5000992,38.2713907,04/09/2018
강원도,고성군,보건진료소,명파보건진료소,공립(시군구립),12/07/1987,0,0,033-682-0098,N,강원도 고성군 현내면 금강산로 814 (명파보건진료소),강원도 고성군 현내면 금강산로 814 (명파보건진료소),128.4021606,38.53893138,04/09/2018
강원도,고성군,보건진료소,산학보건진료쇼,공립(시군구립),12/07/1987,0,0,033-682-3902,N,강원도 고성군 현내면 산학2길 2-13 (산학보건진료소),강원도 고성군 현내면 산학2길 2-13 (산학보건진료소),128.4088487,38.47638361,04/09/2018
강원도,고성군,보건진료소,성천보건진료소,공립(시군구립),12/07/1987,0,0,033-635-1763,N,강원도 고성군 토성면 용원로 277 (성천보건진료소),강원도 고성군 토성면 용원로 277 (성천보건진료소),128.5477638,38.22738656,04/09/2018
강원도,고성군,보건진료소,송정보건진료소,공립(시군구립),12/07/1987,0,0,033-682-1826,N,강원도 고성군 거진읍 건봉사로 1511 (송정보건진료소),강원도 고성군 거진읍 건봉사로 1511 (송정보건진료소),128.4234846,38.44110943,04/09/2018
강원도,고성군,보건진료소,아야진보건지료소,공립(시군구립),10/04/1989,0,0,033-631-4818,N,강원도 고성군 토성면 아야진해변길 83 (아야진보건진료소),강원도 고성군 토성면 아야진해변길 83 (아야진보건진료소),128.5557126,38.27255762,04/09/2018
강원도,고성군,보건진료소,어천보건진료소,공립(시군구립),12/07/1987,0,0,033-681-3356,N,강원도 고성군 간성읍 어천1길 45-4 (어천보건진료소),강원도 고성군 간성읍 어천1길 45-4 (어천보건진료소),128.4207022,38.36072746,04/09/2018
강원도,고성군,보건진료소,용암보건진료소,공립(시군구립),12/07/1987,0,0,033-633-0938,N,강원도 고성군 토성면 장새미길 9 (용암보건진료소),강원도 고성군 토성면 장새미길 9 (용암보건진료소),128.5285342,38.2581137,04/09/2018
강원도,동해시,의원,김인수정형외과의원,사립,01/05/2012,0,0,033-530-3100,N,강원도 동해시 천곡로 86-2 (천곡동),강원도 동해시 천곡동 845,129.1150365,37.5228564,03/01/2018
강원도,동해시,치과의원,김주선치과의원,사립,01/18/1997,0,0,033-535-3669,N,강원도 동해시 발한로 63 (부곡동),강원도 동해시 부곡동 72-9,129.1019251,37.5380907,03/01/2018
강원도,동해시,의원,꾸러기소아과의원,사립,05/04/2007,0,0,033-535-1515,N,강원도 동해시 중앙로 249 (천곡동),강원도 동해시 천곡동 1074,129.1134405,37.5227219,03/01/2018
강원도,동해시,의원,누가이비인후과의원,사립,02/24/2010,3,3,033-531-0222,N,강원도 동해시 한섬로 111-7  3층 (천곡동  현진빌딩),강원도 동해시 천곡동 863,129.1153111,37.5221546,03/01/2018
강원도,동해시,의원,누니부신피부과의원,사립,04/29/2004,0,0,033-535-3600,N,강원도 동해시 천곡로 68 (천곡동),강원도 동해시 천곡동 1076,129.1128112,37.5232342,03/01/2018
강원도,동해시,한의원,동광한의원,사립,06/20/1968,0,0,033-535-3870,N,강원도 동해시 발한로 204-1 (발한동),강원도 동해시 발한동 39-34,129.1089481,37.5477057,03/01/2018
강원도,동해시,의원,동해금강의원,사립,05/13/2009,7,29,033-533-2733,N,강원도 동해시 동해대로 5143 (효가동),강원도 동해시 효가동 363-8,129.1064729,37.5032592,03/01/2018
강원도,동해시,보건소,동해시보건소,시립,04/01/1980,0,0,033-520-7200,N,강원도 동해시 천곡로 100-2 (천곡동),강원도 동해시 천곡동 840,129.1171111,37.5227764,03/01/2018
강원도,동해시,의원,동해약천온천실버타운의원,사립,12/15/2004,0,0,033-520-7220,N,강원도 동해시 석두골길 145 (망상동),강원도 동해시 망상동 459-4,129.0708868,37.5947304,03/01/2018
강원도,동해시,의원,동해정형외과의원,사립,03/29/1999,8,29,033-530-2601,N,강원도 동해시 효자로 688 (효가동),강원도 동해시 북삼동 162-15,129.1094885,37.4922058,03/01/2018
강원도,동해시,한의원,동해한의원,사립,01/10/2006,0,0,033-534-3541,N,강원도 동해시 대학로 20  501호 (천곡동  명동빌딩),강원도 동해시 천곡동 1073-2,129.1132355,37.5223273,03/01/2018
강원도,동해시,치과의원,동해화이트치과의원,사립,08/28/2015,0,0,033-531-2500,N,강원도 동해시 천곡로 76  3층 301호 (천곡동  다나빌딩),강원도 동해시 천곡동 1075-2,129.1132665,37.5228884,03/01/2018
강원도,동해시,치과의원,드라마치과의원,사립,11/16/2012,0,0,033-533-7741,N,강원도 동해시 천곡로 51  2층 (천곡동),강원도 동해시 천곡동 801-9,129.1109865,37.5243074,03/01/2018
강원도,동해시,의원,박원일마취통증의학과의원,사립,04/05/1992,0,0,033-522-2770,N,강원도 동해시 공단1로 7-11 (구미동),강원도 동해시 구호동 240-1,129.1409672,37.4710207,03/01/2018
